Device,TSL_Lux,TSL_IR,TSL_Vis,TSL_Full,BME_Temp,BME_Hum,BME_Pres,BME_Alt,VEML_UV,SGP_CO2,SGP_VOCs,SOIL1_Temp,SOIL1_Cap,SOIL2_Temp,SOIL2_Cap,PIR 1,PIR 2,Decimal Hours,Year,Month,Day,Hour,Minute,Second,TimeZone
string,float,float,float,float,float,float,float,float,int,float,float,float,float,float,float,string,string,float,int,int,int,int,int,int,int
Quolls,85.782,11,29,40,22.37,45.881,1012.698,4.595,4,400,1,24.205,959,23.204,1016,,,139.432,2020,1,6,19,25,58,10
Quolls,,,,,,,,,,,,,,,,139.0192_136.7114_,,,,,,,,,
Quolls,109.102,16,38,54,22.36,45.001,1012.533,5.966,5,400,0,23.801,1010,22.698,1016,,,139.02,2020,1,6,19,1,13,10
Quolls,98.26,14,34,48,22.299,45.25,1012.533,5.971,4,400,0,23.491,1015,22.898,992,,,139.084,2020,1,6,19,5,5,10
Quolls,89.11,13,31,44,22.29,45.5,1012.516,6.11,4,400,0,23.596,1013,22.498,1016,,,139.168,2020,1,6,19,10,5,10
Quolls,96.589,13,33,46,22.28,45.731,1012.59,5.495,4,400,0,23.187,887,22.498,1016,,,139.251,2020,1,6,19,15,5,10
Quolls,84.176,10,28,38,22.28,45.939,1012.68,4.742,3,400,0,23.491,1015,22.798,1015,,,139.334,2020,1,6,19,20,5,10
Quolls,56.148,4,17,21,22.299,46.886,1012.816,3.605,1,400,1,23.801,1015,23.204,1016,,,139.928,2020,1,6,19,55,41,10
Quolls,75,9,25,34,22.27,46.268,1012.695,4.618,3,400,0,23.491,1015,22.698,1016,,,139.501,2020,1,6,19,30,5,10
Quolls,58.915,6,19,25,22.26,46.356,1012.821,3.567,2,400,0,23.392,1015,22.698,1016,,,139.584,2020,1,6,19,35,5,10
Quolls,62.769,6,20,26,22.26,46.586,1012.817,3.6,2,400,0,23.491,1016,20.974,1016,,,139.668,2020,1,6,19,40,5,10
Quolls,61.37,5,19,24,22.25,46.716,1012.815,3.622,2,400,0,23.286,911,10.431,1016,,,139.751,2020,1,6,19,45,5,10
Quolls,53.596,5,17,22,22.239,46.913,1012.65,4.992,1,400,0,13.86,1015,22.598,1016,,,139.834,2020,1,6,19,50,5,10
Quolls,47.04,3,14,17,22.27,47.729,1012.745,4.203,1,400,1,23.801,1016,23.004,1016,,,140.428,2020,1,6,20,25,41,10
Quolls,48.315,4,15,19,22.229,47.056,1012.759,4.086,1,400,0,23.491,1015,22.898,1016,,,140.001,2020,1,6,20,0,5,10
Quolls,51,3,15,18,22.239,47.122,1012.642,5.06,1,400,0,23.801,1015,22.392,1016,,,140.084,2020,1,6,20,5,5,10
Quolls,51,3,15,18,22.229,47.232,1012.691,4.647,1,400,0,23.596,1015,22.598,1016,,,140.168,2020,1,6,20,10,5,10
Quolls,51,3,15,18,22.219,47.394,1012.698,4.59,1,400,0,23.187,1015,23.104,1016,,,140.251,2020,1,6,20,15,5,10
Quolls,47.04,3,14,17,22.209,47.646,1012.736,4.278,1,400,0,23.491,1015,22.698,1016,,,140.334,2020,1,6,20,20,5,10
Quolls,47.04,3,14,17,22.28,48.268,1012.828,3.508,1,400,1,23.901,1016,23.204,945,,,140.931,2020,1,6,20,55,53,10
Quolls,,,,,,,,,,,,,,,,140.4303_136.7114_,,,,,,,,,
Quolls,47.04,3,14,17,22.2,48.041,1012.737,4.269,1,400,0,23.286,1015,22.798,1016,,,140.501,2020,1,6,20,30,5,10
Quolls,47.04,3,14,17,22.19,48.334,1012.816,3.609,1,400,0,23.596,1015,22.598,1015,,,140.668,2020,1,6,20,40,5,10
Quolls,47.04,3,14,17,22.2,48.139,1012.792,3.81,1,400,0,23.286,1015,22.798,962,,,140.584,2020,1,6,20,35,5,10
Quolls,47.04,3,14,17,22.19,48.368,1012.856,3.273,1,400,0,23.491,1016,22.598,1016,,,140.751,2020,1,6,20,45,5,10
Quolls,47.04,3,14,17,22.19,48.401,1012.802,3.722,1,400,0,24,1015,22.598,1016,,,140.834,2020,1,6,20,50,5,10
Quolls,47.04,3,14,17,22.25,48.814,1012.828,3.51,1,400,1,24,1014,23.104,1016,,,141.431,2020,1,6,21,25,53,10
Quolls,47.04,3,14,17,22.2,48.545,1012.769,4.001,1,400,0,23.392,1015,22.698,1016,,,141.001,2020,1,6,21,0,5,10
Quolls,47.04,3,14,17,22.19,48.642,1012.735,4.282,1,400,0,23.286,1015,22.698,1016,,,141.084,2020,1,6,21,5,5,10
Quolls,47.04,3,14,17,22.18,48.73,1012.812,3.643,1,400,0,23.286,1015,22.798,1016,,,141.168,2020,1,6,21,10,5,10
Quolls,47.04,3,14,17,22.18,48.873,1012.808,3.677,1,400,0,23.596,1015,22.698,1016,,,141.251,2020,1,6,21,15,5,10
Quolls,47.04,3,14,17,22.17,48.949,1012.828,3.51,1,400,0,23.392,1015,22.698,1016,,,141.334,2020,1,6,21,20,5,10
Quolls,0,0,0,0,22.19,49.554,1012.744,4.213,0,400,1,23.696,1016,22.698,1016,,,141.928,2020,1,6,21,55,41,10
Quolls,47.04,3,14,17,22.159,49.124,1012.81,3.656,1,400,0,23.801,1015,22.292,1016,,,141.501,2020,1,6,21,30,5,10
Quolls,47.04,3,14,17,22.149,49.265,1012.84,3.411,1,400,0,23.286,1015,6.684,1015,,,141.584,2020,1,6,21,35,5,10
Quolls,47.04,3,14,17,22.139,49.428,1012.872,3.142,1,400,0,0.498,1015,22.798,1015,,,141.668,2020,1,6,21,40,5,10
Quolls,47.04,3,14,17,22.139,49.494,1012.873,3.132,1,400,0,24.205,979,22.698,1016,,,141.751,2020,1,6,21,45,5,10
Quolls,47.04,3,14,17,22.139,49.582,1012.833,3.47,1,400,0,22.988,1015,22.392,1015,,,141.834,2020,1,6,21,50,5,10
Quolls,0,0,0,0,22.11,50.006,1012.527,6.017,0,400,1,23.696,1016,23.61,1015,,,142.428,2020,1,6,22,25,41,10
Quolls,,,,,,,,,,,,,,,,141.9306_136.7114_,,,,,,,,,
Quolls,0,0,0,0,22.129,49.767,1012.642,5.061,0,400,0,23.696,967,22.598,1016,,,142.001,2020,1,6,22,0,5,10
Quolls,0,0,0,0,22.1,49.907,1012.645,5.031,0,400,0,24.099,1014,22.598,1016,,,142.084,2020,1,6,22,5,5,10
Quolls,0,0,0,0,22.1,49.95,1012.624,5.211,0,400,0,22.783,1013,22.392,1016,,,142.168,2020,1,6,22,10,5,10
Quolls,0,0,0,0,22.079,50.014,1012.591,5.481,0,400,0,23.491,1015,22.192,1016,,,142.251,2020,1,6,22,15,5,10
Quolls,0,0,0,0,22.059,50.088,1012.482,6.394,0,400,0,23.187,1015,22.598,1016,,,142.334,2020,1,6,22,20,5,10
Quolls,31.384,3,10,13,22.02,50.578,1012.336,7.609,1,400,1,23.392,1016,22.798,1016,,,142.928,2020,1,6,22,55,41,10
Quolls,2147483.75,1,-1,0,22.04,50.284,1012.547,5.846,0,400,0,23.696,1015,22.498,1015,,,142.501,2020,1,6,22,30,5,10
Quolls,0,0,0,0,22.03,50.381,1012.518,6.092,0,400,0,23.286,1015,22.598,1016,,,142.584,2020,1,6,22,35,5,10
Quolls,0,0,0,0,22.01,50.457,1012.435,6.781,0,400,0,25.012,1015,22.392,1016,,,142.668,2020,1,6,22,40,5,10
Quolls,0,0,0,0,22,50.554,1012.352,7.476,0,400,0,23.187,1015,22.292,1016,,,142.751,2020,1,6,22,45,5,10
Quolls,0,0,0,0,21.989,50.728,1012.341,7.567,0,400,0,23.392,1015,22.498,1016,,,142.834,2020,1,6,22,50,5,10
Quolls,2147483.75,1,-1,0,22.01,51.026,1012.194,8.788,0,400,1,23.696,1016,23.004,1016,,,143.428,2020,1,6,23,25,41,10
Quolls,,,,,,,,,,,,,,,,142.9311_142.9503_136.7164_,,,,,,,,,
Quolls,47.04,3,14,17,21.969,50.989,1012.38,7.244,1,400,0,23.087,1009,22.698,1015,,,143.001,2020,1,6,23,0,5,10
Quolls,2147483.75,1,-1,0,21.959,50.912,1012.425,6.865,0,400,0,23.491,1015,22.698,1015,,,143.084,2020,1,6,23,5,5,10
Quolls,0,0,0,0,21.959,51.065,1012.327,7.683,0,400,0,23.491,1015,21.274,1015,,,143.168,2020,1,6,23,10,5,10
Quolls,0,0,0,0,21.95,51.119,1012.315,7.784,0,400,0,23.286,1016,22.392,1015,,,143.251,2020,1,6,23,15,5,10
Quolls,0,0,0,0,21.95,51.151,1012.181,8.896,0,400,0,11.836,1015,22.498,1016,,,143.334,2020,1,6,23,20,5,10
Quolls,0,0,0,0,21.989,51.101,1011.891,11.314,0,400,1,23.596,840,22.898,1015,,,143.932,2020,1,6,23,55,58,10
Quolls,0,0,0,0,21.94,51.193,1012.192,8.807,0,400,0,23.187,1015,20.668,1008,,,143.501,2020,1,6,23,30,5,10
Quolls,2147483.75,1,-1,0,21.93,51.226,1012.13,9.325,0,400,0,23.087,1015,22.292,1016,,,143.584,2020,1,6,23,35,5,10
Quolls,2147483.75,1,-1,0,21.93,51.269,1012.082,9.728,0,400,0,23.087,1015,14.585,1015,,,143.668,2020,1,6,23,40,5,10
Quolls,0,0,0,0,21.92,51.258,1012.047,10.02,0,400,0,23.187,1015,22.498,1016,,,143.751,2020,1,6,23,45,5,10
Quolls,0,0,0,0,21.92,51.3,1012.025,10.202,0,400,0,22.783,1015,22.498,1015,,,143.834,2020,1,6,23,50,5,10
Quolls,0,0,0,0,21.95,51.393,1011.512,14.473,0,400,1,23.491,1015,23.104,1016,,,144.428,2020,1,7,0,25,41,10
Quolls,,,,,,,,,,,,,,,,143.9375_142.9503_,,,,,,,,,
Quolls,0,0,0,0,21.969,51.175,1011.849,11.663,0,400,0,23.187,1015,22.598,1009,,,143.938,2020,1,6,23,56,19,10
Quolls,0,0,0,0,21.899,51.41,1011.762,12.388,0,400,0,23.286,1015,22.498,1016,,,144.084,2020,1,7,0,5,5,10
Quolls,0,0,0,0,21.899,51.464,1011.722,12.725,0,400,0,23.286,934,23.31,1016,,,144.168,2020,1,7,0,10,5,10
Quolls,0,0,0,0,21.899,51.464,1011.735,12.612,0,400,0,22.988,874,22.498,1016,,,144.251,2020,1,7,0,15,5,10
Quolls,0,0,0,0,21.889,51.495,1011.679,13.086,0,400,0,22.988,1014,22.292,1016,,,144.334,2020,1,7,0,20,5,10
Quolls,0,0,0,0,21.92,51.697,1011.306,16.19,0,400,1,11.836,1016,22.898,1016,,,144.928,2020,1,7,0,55,41,10
Quolls,0,0,0,0,21.889,51.593,1011.527,14.353,0,400,0,22.988,936,22.598,1015,,,144.501,2020,1,7,0,30,5,10
Quolls,0,0,0,0,21.889,51.681,1011.375,15.622,0,400,0,23.901,1015,22.292,1016,,,144.584,2020,1,7,0,35,5,10
Quolls,0,0,0,0,21.879,51.702,1011.403,15.387,0,400,0,22.889,1015,22.392,1016,,,144.668,2020,1,7,0,40,5,10
Quolls,0,0,0,0,21.87,51.778,1011.359,15.749,0,400,0,22.988,1015,22.498,1016,,,144.751,2020,1,7,0,45,5,10
Quolls,2147483.75,1,-1,0,21.87,51.81,1011.342,15.895,0,400,0,22.988,1000,8.002,1016,,,144.834,2020,1,7,0,50,5,10
Quolls,2147483.75,1,-1,0,21.87,52.139,1010.758,20.764,0,400,1,23.286,905,22.898,1016,,,145.428,2020,1,7,1,25,41,10
Quolls,2147483.75,1,-1,0,21.85,51.917,1011.179,17.255,0,400,0,23.286,1016,22.392,1016,,,145.001,2020,1,7,1,0,5,10
Quolls,2147483.75,1,-1,0,21.85,51.995,1011.233,16.805,0,400,0,23.187,1016,22.192,1016,,,145.084,2020,1,7,1,5,5,10
Quolls,0,0,0,0,21.84,52.092,1011.077,18.107,0,400,0,23.087,1015,22.498,999,,,145.168,2020,1,7,1,10,5,10
Quolls,0,0,0,0,21.84,52.125,1011.024,18.547,0,400,0,23.286,929,22.498,1015,,,145.251,2020,1,7,1,15,5,10
Quolls,0,0,0,0,21.829,52.21,1010.873,19.803,0,400,0,20.759,1016,22.498,1016,,,145.334,2020,1,7,1,20,5,10
Quolls,0,0,0,0,21.829,52.606,1010.577,22.273,0,400,1,24.304,1015,22.598,1016,,,145.928,2020,1,7,1,55,41,10
Quolls,0,0,0,0,21.809,52.341,1010.728,21.017,0,400,0,23.392,1015,22.292,1010,,,145.501,2020,1,7,1,30,5,10
Quolls,2147483.75,1,-1,0,21.799,52.437,1010.694,21.3,0,400,0,22.988,1015,22.392,1015,,,145.584,2020,1,7,1,35,5,10
Quolls,0,0,0,0,21.79,52.546,1010.726,21.03,0,400,0,23.187,921,22.498,1016,,,145.668,2020,1,7,1,40,5,10
Quolls,2147483.75,1,-1,0,21.78,52.644,1010.71,21.167,0,400,0,22.988,1015,22.392,1015,,,145.751,2020,1,7,1,45,5,10
Quolls,2147483.75,1,-1,0,21.78,52.708,1010.594,22.132,0,400,0,22.988,1015,22.598,976,,,145.834,2020,1,7,1,50,5,10
Quolls,0,0,0,0,21.78,53.071,1010.446,23.366,0,400,1,23.596,1016,22.598,1015,,,146.428,2020,1,7,2,25,42,10
Quolls,,,,,,,,,,,,,,,,145.9303_142.9503_,,,,,,,,,
Quolls,0,0,0,0,21.76,52.85,1010.597,22.111,0,400,0,22.578,965,22.086,1015,,,146.001,2020,1,7,2,0,5,10
Quolls,0,0,0,0,21.76,52.926,1010.561,22.405,0,400,0,22.988,1014,22.192,1016,,,146.084,2020,1,7,2,5,5,10
Quolls,0,0,0,0,21.75,53.001,1010.532,22.651,0,400,0,23.087,1015,21.986,1015,,,146.168,2020,1,7,2,10,5,10
Quolls,0,0,0,0,21.729,53.076,1010.494,22.967,0,400,0,23.286,906,22.192,1001,,,146.251,2020,1,7,2,15,5,10
Quolls,2147483.75,1,-1,0,21.729,53.164,1010.459,23.261,0,400,0,23.187,792,22.498,1016,,,146.334,2020,1,7,2,20,5,10
Quolls,0,0,0,0,21.77,53.355,1010.249,25.008,0,400,1,12.339,1015,22.698,1016,,,146.931,2020,1,7,2,55,53,10
Quolls,2147483.75,1,-1,0,21.709,53.259,1010.434,23.465,0,400,0,22.783,1015,22.392,1016,,,146.501,2020,1,7,2,30,5,10
Quolls,0,0,0,0,21.709,53.359,1010.43,23.498,0,400,0,19.436,837,22.086,1016,,,146.584,2020,1,7,2,35,5,10
Quolls,0,0,0,0,21.7,53.445,1010.374,23.97,0,400,0,23.087,1015,22.292,1016,,,146.668,2020,1,7,2,40,5,10
Quolls,0,0,0,0,21.69,53.509,1010.352,24.151,0,400,0,22.578,1015,22.498,1015,,,146.751,2020,1,7,2,45,5,10
Quolls,0,0,0,0,21.69,53.564,1010.25,25.004,0,400,0,22.988,938,22.292,1016,,,146.834,2020,1,7,2,50,5,10
Quolls,2147483.75,1,-1,0,21.709,53.763,1010.417,23.611,0,400,1,23.187,1016,23.104,1016,,,147.428,2020,1,7,3,25,41,10
Quolls,0,0,0,0,21.68,53.64,1010.274,24.804,0,400,0,23.187,1015,22.086,1016,,,147.001,2020,1,7,3,0,5,10
Quolls,2147483.75,1,-1,0,21.68,53.695,1010.233,25.141,0,400,0,23.087,1016,21.886,1016,,,147.084,2020,1,7,3,5,5,10
Quolls,2147483.75,1,-1,0,21.67,53.704,1010.231,25.163,0,400,0,23.286,1015,22.192,900,,,147.168,2020,1,7,3,10,5,10
Quolls,0,0,0,0,21.67,53.835,1010.275,24.793,0,400,0,23.286,1015,7.29,1016,,,147.251,2020,1,7,3,15,5,10
Quolls,0,0,0,0,21.649,53.877,1010.345,24.21,0,400,0,23.087,1015,22.192,1016,,,147.334,2020,1,7,3,20,5,10
Quolls,0,0,0,0,21.709,54.048,1010.713,21.141,0,400,1,23.286,1016,22.598,989,,,147.931,2020,1,7,3,55,52,10
Quolls,0,0,0,0,21.649,54.031,1010.52,22.75,0,400,0,22.988,1015,22.086,1015,,,147.501,2020,1,7,3,30,5,10
Quolls,0,0,0,0,21.639,54.117,1010.544,22.551,0,400,0,22.783,1015,22.086,1015,,,147.584,2020,1,7,3,35,5,10
Quolls,2147483.75,1,-1,0,21.639,54.117,1010.522,22.73,0,400,0,23.087,1015,22.292,1011,,,147.668,2020,1,7,3,40,5,10
Quolls,2147483.75,1,-1,0,21.639,54.205,1010.643,21.72,0,400,0,22.988,1015,22.292,1015,,,147.751,2020,1,7,3,45,5,10
Quolls,2147483.75,1,-1,0,21.629,54.225,1010.662,21.565,0,400,0,22.889,1015,22.292,1016,,,147.834,2020,1,7,3,50,5,10
Quolls,0,0,0,0,21.69,54.297,1010.778,20.593,0,400,1,23.187,1016,16.515,1016,,,148.431,2020,1,7,4,25,52,10
Quolls,,,,,,,,,,,,,,,,147.9333_142.9503_,,,,,,,,,
Quolls,2147483.75,1,-1,0,21.629,54.302,1010.721,21.071,0,400,0,23.187,1005,23.004,1015,,,148.001,2020,1,7,4,0,5,10
Quolls,2147483.75,1,-1,0,21.62,54.388,1010.727,21.026,0,400,0,22.889,1015,22.292,1016,,,148.084,2020,1,7,4,5,5,10
Quolls,2147483.75,1,-1,0,21.62,54.411,1010.772,20.644,0,400,0,22.684,1015,22.392,946,,,148.168,2020,1,7,4,10,5,10
Quolls,2147483.75,1,-1,0,21.61,54.463,1010.76,20.747,0,400,0,23.187,1015,21.886,1015,,,148.251,2020,1,7,4,15,5,10
Quolls,0,0,0,0,21.61,54.497,1010.733,20.971,0,400,0,22.988,1015,22.392,1016,,,148.334,2020,1,7,4,20,5,10
Quolls,4.079,0,1,1,21.68,54.528,1010.851,19.986,0,400,1,23.087,1016,22.392,988,,,148.931,2020,1,7,4,55,52,10
Quolls,0,0,0,0,21.61,54.606,1010.818,20.265,0,400,0,22.889,1014,22.086,1015,,,148.501,2020,1,7,4,30,5,10
Quolls,0,0,0,0,21.6,54.636,1010.73,20.996,0,400,0,23.187,1016,21.886,1015,,,148.584,2020,1,7,4,35,5,10
Quolls,2147483.75,1,-1,0,21.6,54.659,1010.74,20.917,0,400,0,23.286,1016,22.086,1015,,,148.668,2020,1,7,4,40,5,10
Quolls,2147483.75,1,-1,0,21.59,54.735,1010.691,21.321,0,400,0,22.988,1015,22.392,1015,,,148.751,2020,1,7,4,45,5,10
Quolls,0,0,0,0,21.6,54.779,1010.753,20.805,0,400,0,16.797,1015,22.192,905,,,148.834,2020,1,7,4,50,5,10
Quolls,65.279,12,24,36,21.659,56.035,1011.168,17.342,4,400,1,23.392,805,22.598,1015,,,149.431,2020,1,7,5,25,53,10
Quolls,,,,,,,,,,,,,,,,148.9339_142.9503_,,,,,,,,,
Quolls,5.439,1,2,3,21.59,54.823,1010.951,19.156,0,400,0,22.889,1016,22.392,1015,,,149.001,2020,1,7,5,0,5,10
Quolls,10.879,2,4,6,21.59,54.899,1010.997,18.774,0,400,0,20.957,957,22.292,1016,,,149.084,2020,1,7,5,5,5,10
Quolls,23.738,3,8,11,21.59,54.942,1010.992,18.808,1,400,0,23.187,1016,22.086,1015,,,149.168,2020,1,7,5,10,5,10
Quolls,27.199,5,10,15,21.579,55.149,1011.101,17.9,1,400,0,22.684,1015,22.292,1016,,,149.251,2020,1,7,5,15,5,10
Quolls,38.079,7,14,21,21.579,55.772,1011.111,17.822,2,400,0,23.187,1016,21.986,1015,,,149.334,2020,1,7,5,20,5,10
Quolls,183.164,35,68,103,21.76,53.463,1011.35,15.826,11,400,1,23.187,1016,22.598,1016,,,149.932,2020,1,7,5,55,58,10
Quolls,165.24,35,63,98,21.59,55.051,1011.167,17.349,10,400,0,22.889,1015,22.392,1016,,,149.584,2020,1,7,5,35,5,10
Quolls,199.712,42,76,118,21.6,54.528,1011.232,16.809,12,400,0,21.566,1015,21.986,1016,,,149.668,2020,1,7,5,40,5,10
Quolls,116.06,22,43,65,21.579,56.003,1011.109,17.834,7,400,0,22.988,1003,22.086,1016,,,149.501,2020,1,7,5,30,5,10
Quolls,261.538,56,100,156,21.62,54.29,1011.255,16.616,15,400,0,22.889,1015,23.51,1015,,,149.751,2020,1,7,5,45,5,10
Quolls,256.106,55,98,153,21.659,54.273,1011.237,16.77,15,400,0,19.536,1015,21.886,1016,,,149.834,2020,1,7,5,50,5,10
Quolls,315.72,64,119,183,,,,,19,400,1,23.187,1016,22.598,1016,,,150.431,2020,1,7,6,25,53,10
Quolls,15.399,400,53.21,0,,,,,199.712,21.67,1011.401,76,42,118,12,,,150.001,2020,1,7,6,0,5,10
Quolls,14.223,400,52.727,0,,,,,83.689,21.649,1011.542,29,12,41,6,,,150.084,2020,1,7,6,5,5,10
Quolls,14.102,400,52.277,0,,,,,75,21.649,1011.557,25,9,34,5,,,150.168,2020,1,7,6,10,5,10
Quolls,13.575,400,51.718,0,,,,,192.279,21.639,1011.62,72,38,110,12,,,150.251,2020,1,7,6,15,5,10
Quolls,13.492,400,51.304,0,,,,,246.768,21.67,1011.63,93,50,143,15,,,150.334,2020,1,7,6,20,5,10
Quolls,669.385,133,251,384,22.129,48.44,1011.573,13.97,39,400,1,23.187,1016,22.698,1010,,,150.928,2020,1,7,6,55,41,10
Quolls,22,941,23.087,22.292,400,138,0,366.507,1015,74,212,-1,-1,-1,-1,,,150.501,2020,1,7,6,30,5,10
Quolls,24,1015,22.988,21.986,400,149,0,393.826,1016,81,230,-1,-1,-1,-1,,,150.584,2020,1,7,6,35,5,10
Quolls,27,1015,22.988,22.086,400,171,0,457.1,1015,90,261,-1,-1,-1,-1,,,150.668,2020,1,7,6,40,5,10
Quolls,600.346,117,224,341,21.889,49.73,1011.535,14.286,34,400,0,22.889,1016,22.086,1015,,,150.751,2020,1,7,6,45,5,10
Quolls,663.852,130,248,378,21.979,49.146,1011.588,13.841,38,400,0,23.087,840,22.392,1016,,,150.834,2020,1,7,6,50,5,10
Quolls,794.465,156,297,453,22.53,45.999,1011.925,11.033,46,400,1,23.087,1016,22.598,1016,,,151.428,2020,1,7,7,25,41,10
Quolls,722.022,144,271,415,22.139,48.056,1011.602,13.721,41,400,0,22.889,1015,22.392,1016,,,151.001,2020,1,7,7,0,5,10
Quolls,770.963,153,289,442,22.219,47.427,1011.613,13.637,44,400,0,22.889,1015,22.086,1016,,,151.084,2020,1,7,7,5,5,10
Quolls,720.174,143,270,413,22.29,46.973,1011.615,13.617,41,400,0,22.988,1015,2.131,1008,,,151.168,2020,1,7,7,10,5,10
Quolls,720.174,143,270,413,22.35,47.013,1011.74,12.575,41,400,0,23.392,1015,22.292,1014,,,151.251,2020,1,7,7,15,5,10
Quolls,731.05,145,274,419,22.399,46.743,1011.856,11.606,42,400,0,22.988,1015,22.086,1016,,,151.334,2020,1,7,7,20,5,10
Quolls,1219.26,246,459,705,22.95,44.159,1011.834,11.795,71,400,1,23.392,1016,22.598,967,,,151.928,2020,1,7,7,55,42,10
Quolls,829.037,165,311,476,22.53,45.735,1011.907,11.179,48,400,0,22.889,1015,21.886,1015,,,151.501,2020,1,7,7,30,5,10
Quolls,993.938,194,371,565,22.579,45.321,1011.858,11.591,57,400,0,23.392,1015,22.086,1015,,,151.584,2020,1,7,7,35,5,10
Quolls,883.524,177,332,509,22.629,45.139,1011.855,11.618,51,400,0,22.988,1015,21.986,1015,,,151.668,2020,1,7,7,40,5,10
Quolls,1081.356,218,407,625,22.719,44.873,1011.854,11.623,62,400,0,23.087,953,22.192,1016,,,151.751,2020,1,7,7,45,5,10
Quolls,1128.44,226,424,650,22.809,44.584,1011.947,10.851,65,400,0,22.684,1015,22.192,1016,,,151.834,2020,1,7,7,50,5,10
Quolls,1602.078,323,603,926,,,,,92,400,1,23.596,1015,22.498,1016,,,152.428,2020,1,7,8,25,41,10
Quolls,12.444,400,44.096,0,,,,,1443.94,22.989,1011.756,541,286,827,83,,,152.001,2020,1,7,8,0,5,10
Quolls,12.57,400,43.764,0,,,,,1337.406,23.079,1011.741,505,273,778,78,,,152.084,2020,1,7,8,5,5,10
Quolls,12.339,400,43.564,0,,,,,1493.477,23.18,1011.768,564,305,869,85,,,152.168,2020,1,7,8,10,5,10
Quolls,12.039,400,43.322,0,,,,,1538.563,23.29,1011.804,579,310,889,87,,,152.251,2020,1,7,8,15,5,10
Quolls,12.056,400,43.087,0,,,,,1594.671,23.379,1011.802,599,319,918,91,,,152.334,2020,1,7,8,20,5,10
Quolls,2355.375,480,889,1369,24.319,42.481,1011.729,12.665,135,400,1,23.596,1016,22.898,1008,,,152.928,2020,1,7,8,55,41,10
Quolls,,,,,,,,,,,,,,,,152.9019_142.9503_,,,,,,,,,
Quolls,1803.625,366,680,1046,23.579,43.095,1011.724,12.709,103,400,0,23.392,1015,22.392,1015,,,152.501,2020,1,7,8,30,5,10
Quolls,2025.067,412,764,1176,23.719,42.645,1011.723,12.712,116,400,0,23.286,1015,22.292,1015,,,152.584,2020,1,7,8,35,5,10
Quolls,1999.478,404,753,1157,23.87,42.549,1011.734,12.623,114,400,0,13.96,1006,22.292,1016,,,152.668,2020,1,7,8,40,5,10
Quolls,2199.171,446,829,1275,23.989,42.295,1011.695,12.946,126,400,0,23.087,1015,22.698,1015,,,152.751,2020,1,7,8,45,5,10
Quolls,2173.713,440,819,1259,24.129,42.73,1011.666,13.189,124,400,0,23.286,898,21.686,1015,,,152.834,2020,1,7,8,50,5,10
Quolls,2782.71,552,1043,1595,24.959,40.882,1011.893,11.301,163,400,1,21.467,748,25.034,1016,,,153.344,2020,1,7,9,20,41,10
Quolls,,,,,,,,,,,,,,,,152.9889_152.9911_152.9944_152.9995_135.1272_,,,,,,,,,
Quolls,2136.225,441,809,1250,24.389,42.621,1011.735,12.619,124,400,0,23.491,1015,22.292,1016,,,152.995,2020,1,7,8,59,44,10
Quolls,1995.255,419,759,1178,24.399,42.5,1011.689,13.001,116,400,0,23.187,1015,22.898,865,,,153,2020,1,7,9,0,2,10
Quolls,2475.113,504,934,1438,24.559,41.73,1011.684,13.042,144,400,0,23.187,1015,22.598,1016,,,153.084,2020,1,7,9,5,5,10
Quolls,2465.322,516,937,1453,24.649,41.528,1011.704,12.872,142,400,0,23.286,1015,22.498,1015,,,153.168,2020,1,7,9,10,5,10
Quolls,2927.895,582,1098,1680,24.799,40.889,1011.809,11.967,167,400,0,23.491,924,13.267,1016,,,153.251,2020,1,7,9,15,5,10
Quolls,3305.983,670,1246,1916,25.35,40.129,1011.559,14.084,190,400,1,24,914,23.61,1016,,,153.847,2020,1,7,9,50,52,10
Quolls,2480.164,499,933,1432,24.969,40.938,1011.797,11.582,141,400,0,23.596,1015,22.498,1015,,,153.418,2020,1,7,9,25,5,10
Quolls,2126.154,424,798,1222,25.01,41.163,1011.813,11.999,121,400,0,23.392,1015,22.798,1015,,,153.501,2020,1,7,9,30,5,10
Quolls,2221.638,460,842,1302,24.95,41.413,1011.728,13.026,126,400,0,23.491,1015,22.898,1016,,,153.584,2020,1,7,9,35,5,10
Quolls,2984.339,597,1121,1718,25.079,40.992,1011.583,13.882,171,400,0,22.578,1015,22.898,1016,,,153.668,2020,1,7,9,40,5,10
Quolls,2015.666,428,769,1197,25.12,40.84,1011.482,14.65,115,400,0,23.596,1015,22.898,1014,,,153.751,2020,1,7,9,45,5,10
Quolls,2478.433,500,933,1433,25.459,39.453,1011.652,13.307,142,400,1,24.205,1016,23.51,1016,,,154.261,2020,1,7,10,15,42,10
Quolls,,,,,,,,,,,,,,,,153.9961_154.0064_154.0172_154.0194_154.1767_135.1297_,,,,,,,,,
Quolls,2362.445,501,901,1402,25.36,40.098,1011.589,13.835,137,400,0,20.448,862,23.61,1016,,,153.918,2020,1,7,9,55,5,10
Quolls,2680.473,516,997,1513,25.459,39.628,1011.743,12.551,153,400,0,24,1016,23.004,1016,,,154.001,2020,1,7,10,0,5,10
Quolls,2544.561,493,948,1441,25.469,39.608,1011.66,13.24,147,400,0,23.696,1015,23.41,1016,,,154.007,2020,1,7,10,0,28,10
