Device,TSL_Lux,TSL_IR,TSL_Vis,TSL_Full,Percentage_IR,BME_Temp,BME_Hum,BME_Pres,BME_Alt,VEML_UV,SGP_CO2,SGP_VOCs,SOIL1_Temp,SOIL1_Cap,SOIL2_Temp,SOIL2_Cap,PIR 1,Decimal Hours,Decimal Hours,Year,Month,Day,Hour,Minute,Second,TimeZone
Quolls,0,0,0,0,0,22.1,49.95,1012.624,5.211,0,400,0,22.783,1013,22.392,1016,,142.168,22.168,2020,1,6,22,10,5,10
Quolls,0,0,0,0,0,22.079,50.014,1012.591,5.481,0,400,0,23.491,1015,22.192,1016,,142.251,22.251,2020,1,6,22,15,5,10
Quolls,0,0,0,0,0,22.059,50.088,1012.482,6.394,0,400,0,23.187,1015,22.598,1016,,142.334,22.334,2020,1,6,22,20,5,10
Quolls,31.384,3,10,13,0.230769231,22.02,50.578,1012.336,7.609,1,400,1,23.392,1016,22.798,1016,,142.928,22.928,2020,1,6,22,55,41,10
Quolls,0,0,0,0,0,22.04,50.284,1012.547,5.846,0,400,0,23.696,1015,22.498,1015,,142.501,22.501,2020,1,6,22,30,5,10
Quolls,0,0,0,0,0,22.03,50.381,1012.518,6.092,0,400,0,23.286,1015,22.598,1016,,142.584,22.584,2020,1,6,22,35,5,10
Quolls,0,0,0,0,0,22.01,50.457,1012.435,6.781,0,400,0,25.012,1015,22.392,1016,,142.668,22.668,2020,1,6,22,40,5,10
Quolls,0,0,0,0,0,22,50.554,1012.352,7.476,0,400,0,23.187,1015,22.292,1016,,142.751,22.751,2020,1,6,22,45,5,10
Quolls,0,0,0,0,0,21.989,50.728,1012.341,7.567,0,400,0,23.392,1015,22.498,1016,,142.834,22.834,2020,1,6,22,50,5,10
Quolls,0,0,0,0,0,22.01,51.026,1012.194,8.788,0,400,1,23.696,1016,23.004,1016,,143.428,23.428,2020,1,6,23,25,41,10
Quolls,47.04,3,14,17,0.176470588,21.969,50.989,1012.38,7.244,1,400,0,23.087,1009,22.698,1015,,143.001,23.001,2020,1,6,23,0,5,10
Quolls,0,0,0,0,0,21.959,50.912,1012.425,6.865,0,400,0,23.491,1015,22.698,1015,,143.084,23.084,2020,1,6,23,5,5,10
Quolls,0,0,0,0,0,21.959,51.065,1012.327,7.683,0,400,0,23.491,1015,21.274,1015,,143.168,23.168,2020,1,6,23,10,5,10
Quolls,0,0,0,0,0,21.95,51.119,1012.315,7.784,0,400,0,23.286,1016,22.392,1015,,143.251,23.251,2020,1,6,23,15,5,10
Quolls,0,0,0,0,0,21.95,51.151,1012.181,8.896,0,400,0,11.836,1015,22.498,1016,,143.334,23.334,2020,1,6,23,20,5,10
Quolls,0,0,0,0,0,21.989,51.101,1011.891,11.314,0,400,1,23.596,840,22.898,1015,,143.932,23.932,2020,1,6,23,55,58,10
Quolls,0,0,0,0,0,21.94,51.193,1012.192,8.807,0,400,0,23.187,1015,20.668,1008,,143.501,23.501,2020,1,6,23,30,5,10
Quolls,0,0,0,0,0,21.93,51.226,1012.13,9.325,0,400,0,23.087,1015,22.292,1016,,143.584,23.584,2020,1,6,23,35,5,10
Quolls,0,0,0,0,0,21.93,51.269,1012.082,9.728,0,400,0,23.087,1015,14.585,1015,,143.668,23.668,2020,1,6,23,40,5,10
Quolls,0,0,0,0,0,21.92,51.258,1012.047,10.02,0,400,0,23.187,1015,22.498,1016,,143.751,23.751,2020,1,6,23,45,5,10
Quolls,0,0,0,0,0,21.92,51.3,1012.025,10.202,0,400,0,22.783,1015,22.498,1015,,143.834,23.834,2020,1,6,23,50,5,10
Quolls,0,0,0,0,0,21.95,51.393,1011.512,14.473,0,400,1,23.491,1015,23.104,1016,,144.428,0.428,2020,1,7,0,25,41,10
Quolls,0,0,0,0,0,21.969,51.175,1011.849,11.663,0,400,0,23.187,1015,22.598,1009,,143.938,23.938,2020,1,6,23,56,19,10
Quolls,0,0,0,0,0,21.899,51.41,1011.762,12.388,0,400,0,23.286,1015,22.498,1016,,144.084,0.084,2020,1,7,0,5,5,10
Quolls,0,0,0,0,0,21.899,51.464,1011.722,12.725,0,400,0,23.286,934,23.31,1016,,144.168,0.168,2020,1,7,0,10,5,10
Quolls,0,0,0,0,0,21.899,51.464,1011.735,12.612,0,400,0,22.988,874,22.498,1016,,144.251,0.251,2020,1,7,0,15,5,10
Quolls,0,0,0,0,0,21.889,51.495,1011.679,13.086,0,400,0,22.988,1014,22.292,1016,,144.334,0.334,2020,1,7,0,20,5,10
Quolls,0,0,0,0,0,21.92,51.697,1011.306,16.19,0,400,1,11.836,1016,22.898,1016,,144.928,0.928,2020,1,7,0,55,41,10
Quolls,0,0,0,0,0,21.889,51.593,1011.527,14.353,0,400,0,22.988,936,22.598,1015,,144.501,0.501,2020,1,7,0,30,5,10
Quolls,0,0,0,0,0,21.889,51.681,1011.375,15.622,0,400,0,23.901,1015,22.292,1016,,144.584,0.584,2020,1,7,0,35,5,10
Quolls,0,0,0,0,0,21.879,51.702,1011.403,15.387,0,400,0,22.889,1015,22.392,1016,,144.668,0.668,2020,1,7,0,40,5,10
Quolls,0,0,0,0,0,21.87,51.778,1011.359,15.749,0,400,0,22.988,1015,22.498,1016,,144.751,0.751,2020,1,7,0,45,5,10
Quolls,0,0,0,0,0,21.87,51.81,1011.342,15.895,0,400,0,22.988,1000,8.002,1016,,144.834,0.834,2020,1,7,0,50,5,10
Quolls,0,0,0,0,0,21.87,52.139,1010.758,20.764,0,400,1,23.286,905,22.898,1016,,145.428,1.428,2020,1,7,1,25,41,10
Quolls,0,0,0,0,0,21.85,51.917,1011.179,17.255,0,400,0,23.286,1016,22.392,1016,,145.001,1.001,2020,1,7,1,0,5,10
Quolls,0,0,0,0,0,21.85,51.995,1011.233,16.805,0,400,0,23.187,1016,22.192,1016,,145.084,1.084,2020,1,7,1,5,5,10
Quolls,0,0,0,0,0,21.84,52.092,1011.077,18.107,0,400,0,23.087,1015,22.498,999,,145.168,1.168,2020,1,7,1,10,5,10
Quolls,0,0,0,0,0,21.84,52.125,1011.024,18.547,0,400,0,23.286,929,22.498,1015,,145.251,1.251,2020,1,7,1,15,5,10
Quolls,0,0,0,0,0,21.829,52.21,1010.873,19.803,0,400,0,20.759,1016,22.498,1016,,145.334,1.334,2020,1,7,1,20,5,10
Quolls,0,0,0,0,0,21.829,52.606,1010.577,22.273,0,400,1,24.304,1015,22.598,1016,,145.928,1.928,2020,1,7,1,55,41,10
Quolls,0,0,0,0,0,21.809,52.341,1010.728,21.017,0,400,0,23.392,1015,22.292,1010,,145.501,1.501,2020,1,7,1,30,5,10
Quolls,0,0,0,0,0,21.799,52.437,1010.694,21.3,0,400,0,22.988,1015,22.392,1015,,145.584,1.584,2020,1,7,1,35,5,10
Quolls,0,0,0,0,0,21.79,52.546,1010.726,21.03,0,400,0,23.187,921,22.498,1016,,145.668,1.668,2020,1,7,1,40,5,10
Quolls,0,0,0,0,0,21.78,52.644,1010.71,21.167,0,400,0,22.988,1015,22.392,1015,,145.751,1.751,2020,1,7,1,45,5,10
Quolls,0,0,0,0,0,21.78,52.708,1010.594,22.132,0,400,0,22.988,1015,22.598,976,,145.834,1.834,2020,1,7,1,50,5,10
Quolls,0,0,0,0,0,21.78,53.071,1010.446,23.366,0,400,1,23.596,1016,22.598,1015,,146.428,2.428,2020,1,7,2,25,42,10
Quolls,0,0,0,0,0,21.76,52.85,1010.597,22.111,0,400,0,22.578,965,22.086,1015,,146.001,2.001,2020,1,7,2,0,5,10
Quolls,0,0,0,0,0,21.76,52.926,1010.561,22.405,0,400,0,22.988,1014,22.192,1016,,146.084,2.084,2020,1,7,2,5,5,10
Quolls,0,0,0,0,0,21.75,53.001,1010.532,22.651,0,400,0,23.087,1015,21.986,1015,,146.168,2.168,2020,1,7,2,10,5,10
Quolls,0,0,0,0,0,21.729,53.076,1010.494,22.967,0,400,0,23.286,906,22.192,1001,,146.251,2.251,2020,1,7,2,15,5,10
Quolls,0,0,0,0,0,21.729,53.164,1010.459,23.261,0,400,0,23.187,792,22.498,1016,,146.334,2.334,2020,1,7,2,20,5,10
Quolls,0,0,0,0,0,21.77,53.355,1010.249,25.008,0,400,1,12.339,1015,22.698,1016,,146.931,2.931,2020,1,7,2,55,53,10
Quolls,0,0,0,0,0,21.709,53.259,1010.434,23.465,0,400,0,22.783,1015,22.392,1016,,146.501,2.501,2020,1,7,2,30,5,10
Quolls,0,0,0,0,0,21.709,53.359,1010.43,23.498,0,400,0,19.436,837,22.086,1016,,146.584,2.584,2020,1,7,2,35,5,10
Quolls,0,0,0,0,0,21.7,53.445,1010.374,23.97,0,400,0,23.087,1015,22.292,1016,,146.668,2.668,2020,1,7,2,40,5,10
Quolls,0,0,0,0,0,21.69,53.509,1010.352,24.151,0,400,0,22.578,1015,22.498,1015,,146.751,2.751,2020,1,7,2,45,5,10
Quolls,0,0,0,0,0,21.69,53.564,1010.25,25.004,0,400,0,22.988,938,22.292,1016,,146.834,2.834,2020,1,7,2,50,5,10
Quolls,0,0,0,0,0,21.709,53.763,1010.417,23.611,0,400,1,23.187,1016,23.104,1016,,147.428,3.428,2020,1,7,3,25,41,10
Quolls,0,0,0,0,0,21.68,53.64,1010.274,24.804,0,400,0,23.187,1015,22.086,1016,,147.001,3.001,2020,1,7,3,0,5,10
Quolls,0,0,0,0,0,21.68,53.695,1010.233,25.141,0,400,0,23.087,1016,21.886,1016,,147.084,3.084,2020,1,7,3,5,5,10
Quolls,0,0,0,0,0,21.67,53.704,1010.231,25.163,0,400,0,23.286,1015,22.192,900,,147.168,3.168,2020,1,7,3,10,5,10
Quolls,0,0,0,0,0,21.67,53.835,1010.275,24.793,0,400,0,23.286,1015,7.29,1016,,147.251,3.251,2020,1,7,3,15,5,10
Quolls,0,0,0,0,0,21.649,53.877,1010.345,24.21,0,400,0,23.087,1015,22.192,1016,,147.334,3.334,2020,1,7,3,20,5,10
Quolls,0,0,0,0,0,21.709,54.048,1010.713,21.141,0,400,1,23.286,1016,22.598,989,,147.931,3.931,2020,1,7,3,55,52,10
Quolls,0,0,0,0,0,21.649,54.031,1010.52,22.75,0,400,0,22.988,1015,22.086,1015,,147.501,3.501,2020,1,7,3,30,5,10
Quolls,0,0,0,0,0,21.639,54.117,1010.544,22.551,0,400,0,22.783,1015,22.086,1015,,147.584,3.584,2020,1,7,3,35,5,10
Quolls,0,0,0,0,0,21.639,54.117,1010.522,22.73,0,400,0,23.087,1015,22.292,1011,,147.668,3.668,2020,1,7,3,40,5,10
Quolls,0,0,0,0,0,21.639,54.205,1010.643,21.72,0,400,0,22.988,1015,22.292,1015,,147.751,3.751,2020,1,7,3,45,5,10
Quolls,0,0,0,0,0,21.629,54.225,1010.662,21.565,0,400,0,22.889,1015,22.292,1016,,147.834,3.834,2020,1,7,3,50,5,10
Quolls,0,0,0,0,0,21.69,54.297,1010.778,20.593,0,400,1,23.187,1016,16.515,1016,,148.431,4.431,2020,1,7,4,25,52,10
Quolls,0,0,0,0,0,21.629,54.302,1010.721,21.071,0,400,0,23.187,1005,23.004,1015,,148.001,4.001,2020,1,7,4,0,5,10
Quolls,0,0,0,0,0,21.62,54.388,1010.727,21.026,0,400,0,22.889,1015,22.292,1016,,148.084,4.084,2020,1,7,4,5,5,10
Quolls,0,0,0,0,0,21.62,54.411,1010.772,20.644,0,400,0,22.684,1015,22.392,946,,148.168,4.168,2020,1,7,4,10,5,10
Quolls,0,0,0,0,0,21.61,54.463,1010.76,20.747,0,400,0,23.187,1015,21.886,1015,,148.251,4.251,2020,1,7,4,15,5,10
Quolls,0,0,0,0,0,21.61,54.497,1010.733,20.971,0,400,0,22.988,1015,22.392,1016,,148.334,4.334,2020,1,7,4,20,5,10
Quolls,4.079,0,1,1,0,21.68,54.528,1010.851,19.986,0,400,1,23.087,1016,22.392,988,,148.931,4.931,2020,1,7,4,55,52,10
Quolls,0,0,0,0,0,21.61,54.606,1010.818,20.265,0,400,0,22.889,1014,22.086,1015,,148.501,4.501,2020,1,7,4,30,5,10
Quolls,0,0,0,0,0,21.6,54.636,1010.73,20.996,0,400,0,23.187,1016,21.886,1015,,148.584,4.584,2020,1,7,4,35,5,10
Quolls,0,0,0,0,0,21.6,54.659,1010.74,20.917,0,400,0,23.286,1016,22.086,1015,,148.668,4.668,2020,1,7,4,40,5,10
Quolls,0,0,0,0,0,21.59,54.735,1010.691,21.321,0,400,0,22.988,1015,22.392,1015,,148.751,4.751,2020,1,7,4,45,5,10
Quolls,0,0,0,0,0,21.6,54.779,1010.753,20.805,0,400,0,16.797,1015,22.192,905,,148.834,4.834,2020,1,7,4,50,5,10
Quolls,65.279,12,24,36,0.333333333,21.659,56.035,1011.168,17.342,4,400,1,23.392,805,22.598,1015,,149.431,5.431,2020,1,7,5,25,53,10
Quolls,5.439,1,2,3,0.333333333,21.59,54.823,1010.951,19.156,0,400,0,22.889,1016,22.392,1015,,149.001,5.001,2020,1,7,5,0,5,10
Quolls,10.879,2,4,6,0.333333333,21.59,54.899,1010.997,18.774,0,400,0,20.957,957,22.292,1016,,149.084,5.084,2020,1,7,5,5,5,10
Quolls,23.738,3,8,11,0.272727273,21.59,54.942,1010.992,18.808,1,400,0,23.187,1016,22.086,1015,,149.168,5.168,2020,1,7,5,10,5,10
Quolls,27.199,5,10,15,0.333333333,21.579,55.149,1011.101,17.9,1,400,0,22.684,1015,22.292,1016,,149.251,5.251,2020,1,7,5,15,5,10
Quolls,38.079,7,14,21,0.333333333,21.579,55.772,1011.111,17.822,2,400,0,23.187,1016,21.986,1015,,149.334,5.334,2020,1,7,5,20,5,10
Quolls,183.164,35,68,103,0.339805825,21.76,53.463,1011.35,15.826,11,400,1,23.187,1016,22.598,1016,,149.932,5.932,2020,1,7,5,55,58,10
Quolls,165.24,35,63,98,0.357142857,21.59,55.051,1011.167,17.349,10,400,0,22.889,1015,22.392,1016,,149.584,5.584,2020,1,7,5,35,5,10
Quolls,199.712,42,76,118,0.355932203,21.6,54.528,1011.232,16.809,12,400,0,21.566,1015,21.986,1016,,149.668,5.668,2020,1,7,5,40,5,10
Quolls,116.06,22,43,65,0.338461538,21.579,56.003,1011.109,17.834,7,400,0,22.988,1003,22.086,1016,,149.501,5.501,2020,1,7,5,30,5,10
Quolls,261.538,56,100,156,0.358974359,21.62,54.29,1011.255,16.616,15,400,0,22.889,1015,23.51,1015,,149.751,5.751,2020,1,7,5,45,5,10
Quolls,256.106,55,98,153,0.359477124,21.659,54.273,1011.237,16.77,15,400,0,19.536,1015,21.886,1016,,149.834,5.834,2020,1,7,5,50,5,10
Quolls,315.72,64,119,183,0.349726776,,,,,19,400,1,23.187,1016,22.598,1016,,150.431,6.431,2020,1,7,6,25,53,10
Quolls,669.385,133,251,384,0.346354167,22.129,48.44,1011.573,13.97,39,400,1,23.187,1016,22.698,1010,,150.928,6.928,2020,1,7,6,55,41,10
Quolls,600.346,117,224,341,0.343108504,21.889,49.73,1011.535,14.286,34,400,0,22.889,1016,22.086,1015,,150.751,6.751,2020,1,7,6,45,5,10
Quolls,663.852,130,248,378,0.343915344,21.979,49.146,1011.588,13.841,38,400,0,23.087,840,22.392,1016,,150.834,6.834,2020,1,7,6,50,5,10
Quolls,794.465,156,297,453,0.344370861,22.53,45.999,1011.925,11.033,46,400,1,23.087,1016,22.598,1016,,151.428,7.428,2020,1,7,7,25,41,10
Quolls,722.022,144,271,415,0.346987952,22.139,48.056,1011.602,13.721,41,400,0,22.889,1015,22.392,1016,,151.001,7.001,2020,1,7,7,0,5,10
Quolls,770.963,153,289,442,0.346153846,22.219,47.427,1011.613,13.637,44,400,0,22.889,1015,22.086,1016,,151.084,7.084,2020,1,7,7,5,5,10
Quolls,720.174,143,270,413,0.346246973,22.29,46.973,1011.615,13.617,41,400,0,22.988,1015,2.131,1008,,151.168,7.168,2020,1,7,7,10,5,10
Quolls,720.174,143,270,413,0.346246973,22.35,47.013,1011.74,12.575,41,400,0,23.392,1015,22.292,1014,,151.251,7.251,2020,1,7,7,15,5,10
Quolls,731.05,145,274,419,0.346062053,22.399,46.743,1011.856,11.606,42,400,0,22.988,1015,22.086,1016,,151.334,7.334,2020,1,7,7,20,5,10
Quolls,1219.26,246,459,705,0.34893617,22.95,44.159,1011.834,11.795,71,400,1,23.392,1016,22.598,967,,151.928,7.928,2020,1,7,7,55,42,10
Quolls,829.037,165,311,476,0.346638655,22.53,45.735,1011.907,11.179,48,400,0,22.889,1015,21.886,1015,,151.501,7.501,2020,1,7,7,30,5,10
Quolls,993.938,194,371,565,0.343362832,22.579,45.321,1011.858,11.591,57,400,0,23.392,1015,22.086,1015,,151.584,7.584,2020,1,7,7,35,5,10
Quolls,883.524,177,332,509,0.347740668,22.629,45.139,1011.855,11.618,51,400,0,22.988,1015,21.986,1015,,151.668,7.668,2020,1,7,7,40,5,10
Quolls,1081.356,218,407,625,0.3488,22.719,44.873,1011.854,11.623,62,400,0,23.087,953,22.192,1016,,151.751,7.751,2020,1,7,7,45,5,10
Quolls,1128.44,226,424,650,0.347692308,22.809,44.584,1011.947,10.851,65,400,0,22.684,1015,22.192,1016,,151.834,7.834,2020,1,7,7,50,5,10
Quolls,1602.078,323,603,926,0.348812095,,,,,92,400,1,23.596,1015,22.498,1016,,152.428,8.428,2020,1,7,8,25,41,10
Quolls,2355.375,480,889,1369,0.350620891,24.319,42.481,1011.729,12.665,135,400,1,23.596,1016,22.898,1008,,152.928,8.928,2020,1,7,8,55,41,10
Quolls,1803.625,366,680,1046,0.349904398,23.579,43.095,1011.724,12.709,103,400,0,23.392,1015,22.392,1015,,152.501,8.501,2020,1,7,8,30,5,10
Quolls,2025.067,412,764,1176,0.350340136,23.719,42.645,1011.723,12.712,116,400,0,23.286,1015,22.292,1015,,152.584,8.584,2020,1,7,8,35,5,10
Quolls,1999.478,404,753,1157,0.349178911,23.87,42.549,1011.734,12.623,114,400,0,13.96,1006,22.292,1016,,152.668,8.668,2020,1,7,8,40,5,10
Quolls,2199.171,446,829,1275,0.349803922,23.989,42.295,1011.695,12.946,126,400,0,23.087,1015,22.698,1015,,152.751,8.751,2020,1,7,8,45,5,10
Quolls,2173.713,440,819,1259,0.349483717,24.129,42.73,1011.666,13.189,124,400,0,23.286,898,21.686,1015,,152.834,8.834,2020,1,7,8,50,5,10
Quolls,2782.71,552,1043,1595,0.346081505,24.959,40.882,1011.893,11.301,163,400,1,21.467,748,25.034,1016,,153.344,9.344,2020,1,7,9,20,41,10
Quolls,2136.225,441,809,1250,0.3528,24.389,42.621,1011.735,12.619,124,400,0,23.491,1015,22.292,1016,,152.995,8.995,2020,1,7,8,59,44,10
Quolls,1995.255,419,759,1178,0.355687606,24.399,42.5,1011.689,13.001,116,400,0,23.187,1015,22.898,865,,153,9,2020,1,7,9,0,2,10
Quolls,2475.113,504,934,1438,0.350486787,24.559,41.73,1011.684,13.042,144,400,0,23.187,1015,22.598,1016,,153.084,9.084,2020,1,7,9,5,5,10
Quolls,2465.322,516,937,1453,0.355127323,24.649,41.528,1011.704,12.872,142,400,0,23.286,1015,22.498,1015,,153.168,9.168,2020,1,7,9,10,5,10
Quolls,2927.895,582,1098,1680,0.346428571,24.799,40.889,1011.809,11.967,167,400,0,23.491,924,13.267,1016,,153.251,9.251,2020,1,7,9,15,5,10
Quolls,3305.983,670,1246,1916,0.349686848,25.35,40.129,1011.559,14.084,190,400,1,24,914,23.61,1016,,153.847,9.847,2020,1,7,9,50,52,10
Quolls,2480.164,499,933,1432,0.348463687,24.969,40.938,1011.797,11.582,141,400,0,23.596,1015,22.498,1015,,153.418,9.418,2020,1,7,9,25,5,10
Quolls,2126.154,424,798,1222,0.346972177,25.01,41.163,1011.813,11.999,121,400,0,23.392,1015,22.798,1015,,153.501,9.501,2020,1,7,9,30,5,10
Quolls,2221.638,460,842,1302,0.353302611,24.95,41.413,1011.728,13.026,126,400,0,23.491,1015,22.898,1016,,153.584,9.584,2020,1,7,9,35,5,10
Quolls,2984.339,597,1121,1718,0.34749709,25.079,40.992,1011.583,13.882,171,400,0,22.578,1015,22.898,1016,,153.668,9.668,2020,1,7,9,40,5,10
Quolls,2015.666,428,769,1197,0.357560568,25.12,40.84,1011.482,14.65,115,400,0,23.596,1015,22.898,1014,,153.751,9.751,2020,1,7,9,45,5,10
Quolls,2478.433,500,933,1433,0.348918353,25.459,39.453,1011.652,13.307,142,400,1,24.205,1016,23.51,1016,,154.261,10.261,2020,1,7,10,15,42,10
Quolls,2362.445,501,901,1402,0.357346648,25.36,40.098,1011.589,13.835,137,400,0,20.448,862,23.61,1016,,153.918,9.918,2020,1,7,9,55,5,10
Quolls,2680.473,516,997,1513,0.341044283,25.459,39.628,1011.743,12.551,153,400,0,24,1016,23.004,1016,,154.001,10.001,2020,1,7,10,0,5,10
Quolls,2544.561,493,948,1441,0.342123525,25.469,39.608,1011.66,13.24,147,400,0,23.696,1015,23.41,1016,,154.007,10.007,2020,1,7,10,0,28,10
Quolls,1892.468,383,713,1096,0.349452555,25.37,39.744,1011.632,13.475,108,400,0,19.84,1015,23.104,1016,,154.085,10.085,2020,1,7,10,5,6,10
Quolls,1987.951,417,756,1173,0.355498721,25.299,40.037,1011.627,13.519,111,400,0,24.099,1015,23.104,1015,,154.168,10.168,2020,1,7,10,10,5,10
Quolls,2687.686,551,1016,1567,0.351627313,26.239,37.487,1011.409,15.338,154,400,1,24.509,1015,23.916,1015,,154.764,10.764,2020,1,7,10,45,53,10
Quolls,2583.591,520,972,1492,0.348525469,25.479,39.387,1011.685,13.037,147,400,0,23.901,928,25.234,1014,,154.334,10.334,2020,1,7,10,20,5,10
Quolls,3021.029,611,1138,1749,0.349342481,25.6,39.199,1011.56,14.076,173,400,0,23.801,1014,23.41,1016,,154.418,10.418,2020,1,7,10,25,5,10
Quolls,3421.422,682,1284,1966,0.346897253,25.819,38.584,1011.408,15.345,196,400,0,23.596,828,23.31,1015,,154.501,10.501,2020,1,7,10,30,5,10
Quolls,3563.252,716,1340,2056,0.348249027,25.969,38.308,1011.486,14.696,205,400,0,24.205,1015,23.31,1012,,154.584,10.584,2020,1,7,10,35,5,10
Quolls,3558.915,702,1332,2034,0.345132743,26.139,38.012,1011.45,14.994,203,400,0,23.901,1015,23.51,1016,,154.668,10.668,2020,1,7,10,40,5,10
Quolls,2234.393,432,832,1264,0.341772152,25.52,39.058,1011.227,16.853,126,400,1,24.609,1016,23.81,1015,,155.261,11.261,2020,1,7,11,15,41,10
Quolls,2119.345,430,799,1229,0.34987795,26.059,37.783,1011.369,15.669,120,400,0,23.901,1015,23.31,1015,,154.835,10.835,2020,1,7,10,50,6,10
Quolls,1516.584,302,569,871,0.346727899,25.899,37.814,1011.326,16.028,86,400,0,23.901,1015,23.41,1015,,154.918,10.918,2020,1,7,10,55,6,10
Quolls,1387.933,279,522,801,0.348314607,25.7,38.219,1011.186,17.195,78,400,0,24,1016,23.104,1015,,155.001,11.001,2020,1,7,11,0,5,10
Quolls,1389.559,276,521,797,0.34629862,25.559,38.396,1011.201,17.068,78,400,0,24.304,1015,23.61,1015,,155.085,11.085,2020,1,7,11,5,6,10
Quolls,1195.658,241,450,691,0.348769899,25.45,38.897,1011.253,16.636,68,400,0,23.901,1015,23.51,1015,,155.168,11.168,2020,1,7,11,10,5,10
Quolls,4236.337,851,1593,2444,0.348199673,26.709,36.947,1011.129,17.667,248,400,1,24.609,1010,24.116,1016,,155.764,11.764,2020,1,7,11,45,52,10
Quolls,1511.943,313,573,886,0.353273138,25.5,39.266,1011.266,16.525,87,400,0,24.205,1015,23.31,1016,,155.334,11.334,2020,1,7,11,20,5,10
Quolls,2139.506,437,808,1245,0.351004016,25.52,39.523,1011.263,16.548,124,400,0,24.304,1015,24.016,1015,,155.418,11.418,2020,1,7,11,25,5,10
Quolls,3077.127,620,1158,1778,0.348706412,25.7,39.218,1011.19,17.161,178,400,0,24.304,1016,23.204,1015,,155.501,11.501,2020,1,7,11,30,5,10
Quolls,3500.803,719,1324,2043,0.351933431,25.95,38.551,1011.127,17.689,204,400,0,13.556,1015,23.81,1016,,155.585,11.585,2020,1,7,11,35,6,10
Quolls,4358.173,880,1641,2521,0.34906783,26.27,38.001,1011.132,17.645,247,400,0,24.099,1015,23.51,1015,,155.668,11.668,2020,1,7,11,40,5,10
Quolls,1416.652,279,530,809,0.34487021,25.92,38.826,1010.962,19.065,80,400,1,25.323,1016,24.422,1016,,156.261,12.261,2020,1,7,12,15,41,10
Quolls,2595.749,540,985,1525,0.354098361,26.68,36.889,1011.044,18.377,148,400,0,24.205,1014,15.703,1015,,155.834,11.834,2020,1,7,11,50,5,10
Quolls,1359.088,296,522,818,0.361858191,26.399,37.221,1011.082,18.058,78,400,0,24.41,1015,23.81,1016,,155.918,11.918,2020,1,7,11,55,5,10
Quolls,1344.916,296,518,814,0.363636364,26.18,37.892,1011.118,17.765,76,400,0,24.609,1015,23.916,887,,156.001,12.001,2020,1,7,12,0,5,10
Quolls,1901.616,386,717,1103,0.349954669,26.09,38.529,1011.026,18.529,112,400,0,24.41,1015,24.016,1015,,156.084,12.084,2020,1,7,12,5,5,10
Quolls,1504.804,313,571,884,0.354072398,25.989,38.921,1010.967,19.022,87,400,0,24.509,1015,24.016,1016,,156.168,12.168,2020,1,7,12,10,5,10
Quolls,1126.24,217,419,636,0.341194969,25.2,38.787,1010.935,19.286,64,400,1,25.012,977,20.568,1016,,156.761,12.761,2020,1,7,12,45,41,10
Quolls,1323.836,252,491,743,0.339165545,25.76,38.747,1010.885,19.704,75,400,0,24.609,1015,23.81,1016,,156.334,12.334,2020,1,7,12,20,5,10
Quolls,1021.002,195,379,574,0.339721254,25.579,38.797,1010.909,19.508,58,400,0,24.609,1014,23.916,1015,,156.418,12.418,2020,1,7,12,25,5,10
Quolls,1082.587,203,400,603,0.336650083,25.45,38.929,1010.91,19.492,61,400,0,24.609,1015,23.71,1015,,156.501,12.501,2020,1,7,12,30,5,10
Quolls,997.373,188,369,557,0.337522442,25.299,39.029,1010.823,20.11,56,400,0,25.323,1015,24.016,1012,,156.584,12.584,2020,1,7,12,35,5,10
Quolls,1142.501,218,424,642,0.339563863,25.209,38.976,1010.87,19.716,65,400,0,24.813,1015,24.116,1016,,156.668,12.668,2020,1,7,12,40,5,10
Quolls,1701.3,332,635,967,0.343329886,,,,,97,400,1,26.434,987,24.116,1016,,157.261,13.261,2020,1,7,13,15,41,10
Quolls,1804.052,372,683,1055,0.352606635,25.25,38.702,1010.683,21.386,105,400,1,25.012,1015,24.322,998,,157.71,13.71,2020,1,7,13,42,37,10
Quolls,1502.12,300,564,864,0.347222222,25.01,39.269,1010.933,19.306,86,400,0,21.87,1015,24.222,1016,,157.334,13.334,2020,1,7,13,20,5,10
Quolls,1398.931,283,527,810,0.349382716,25.03,39.193,1010.944,19.149,81,400,0,24.714,1016,24.016,1015,,157.418,13.418,2020,1,7,13,25,5,10
Quolls,1324.969,274,502,776,0.353092784,25.049,39.228,1010.85,19.995,76,400,0,24.41,1015,24.016,1015,,157.501,13.501,2020,1,7,13,30,5,10
Quolls,1332.432,278,506,784,0.354591837,25.1,39.077,1010.868,19.85,79,400,0,24.41,983,21.786,1016,,157.584,13.584,2020,1,7,13,35,5,10
Quolls,1789.456,368,677,1045,0.35215311,25.139,39.036,1010.708,21.113,103,400,0,25.012,1014,25.234,1015,,157.668,13.668,2020,1,7,13,40,5,10
Quolls,2574.117,511,965,1476,0.346205962,25.79,37.238,1010.917,19.435,148,400,1,25.118,1015,24.728,1016,,158.094,14.094,2020,1,7,14,5,41,10
Quolls,1843.963,380,698,1078,0.352504638,25.239,38.59,1010.721,21.07,106,400,0,22.889,1015,24.116,965,,157.718,13.718,2020,1,7,13,43,6,10
